earthquake_id,location_name,scenario_latitude,scenario_longitude,infrastructure_type,name,infra_latitude,infra_longitude
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6989571,135.1957109
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.699432,135.1968474
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6998259,135.197808
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.700024,135.198264
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7003969,135.1991881
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7004954,135.1994595
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7004393,135.1993201
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7007266,135.2001037
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7011397,135.2013498
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7060141,135.2138128
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.705728,135.2131828
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7054786,135.2123729
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7053062,135.211653
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7050759,135.2106685
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7048616,135.2096687
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7046048,135.208466
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7042912,135.2073008
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.70397,135.2062102
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7035688,135.2055511
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7032959,135.205089
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7030612,135.2047197
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7026803,135.2041678
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7021089,135.203367
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7013988,135.201214
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7010777,135.2002334
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7009657,135.1999178
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7008669,135.1995909
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7007937,135.1992879
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7007531,135.1991924
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7006277,135.1989928
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7004635,135.1985902
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7000678,135.1976465
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6996562,135.1966542
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6991951,135.1955407
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6989596,135.1949675
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6987354,135.1944189
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6794476,135.1122275
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6809191,135.1481127
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6810167,135.1483056
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6800308,135.1471671
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6801634,135.1472705
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.679062,135.1468108
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6789345,135.1467727
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6766275,135.1457261
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6759826,135.1451677
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6764723,135.1456933
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6774664,135.1463879
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6789489,135.1468747
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6793772,135.1470001
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6800487,135.147286
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6808858,135.1482529
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6810164,135.1486151
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6809314,135.1497044
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.681126,135.1484936
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6811636,135.1487536
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6811462,135.1491034
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6810291,135.1481623
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.680949,135.1480196
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6807979,135.1477997
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6804313,135.1474313
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6801157,135.1471018
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6797805,135.1469674
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6794841,135.1468758
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.678987,135.1467066
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6787604,135.1466503
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6812178,135.1548715
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6808677,135.1547245
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6801773,135.1525632
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6801374,135.1525817
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6804548,135.1501599
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6806798,135.1499336
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6804376,135.1499767
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6806381,135.1543722
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6808999,135.1548738
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6811028,135.1549832
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6818585,135.1549916
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6811704,135.1547763
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6808477,135.1545388
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6805203,135.1535648
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6803213,135.1526365
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6803371,135.152682
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6803941,135.1528581
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6804344,135.1530002
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6799668,135.1517122
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6801062,135.1506073
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6806728,135.1500803
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6763011,135.1446893
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6760171,135.1448495
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6775496,135.1435968
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6773147,135.1438073
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6769581,135.1441255
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.676486,135.1444823
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6762219,135.1446242
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6758679,135.1447716
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6758193,135.1449506
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6760025,135.1450305
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.676284,135.1448315
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6921973,135.1742205
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6914739,135.1713625
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6913203,135.1705131
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6913647,135.1707177
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6908586,135.1688694
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6908974,135.1690039
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6906411,135.1683252
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6908181,135.1689788
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6912781,135.1706478
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6913857,135.1713227
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6917196,135.173203
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6921059,135.1741903
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6923109,135.1747003
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6925709,135.1749021
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6921466,135.1738857
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6920328,135.1735895
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6919193,135.1732873
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6917766,135.1728239
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6916593,135.1720851
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6915231,135.1712563
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6913234,135.1702802
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6914146,135.1705652
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6909403,135.1688977
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6908222,135.1684871
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6924358,135.1746191
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6799869,135.121436
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6757524,135.1176744
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6761662,135.1181118
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6804175,135.1239002
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6804031,135.1236592
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.680366,135.1231959
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6803505,135.1229944
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6803395,135.1228058
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.680301,135.1222397
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6802785,135.1220262
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6801627,135.1216079
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6801661,135.121428
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6800921,135.12141
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6795376,135.1209326
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6793025,135.1207176
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.679326,135.1207346
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6788382,135.120697
usp0006rew,"Kobe, Japan",34.645,135.105,school,春日日本語学院,34.7067724,135.2077672
usp0006rew,"Kobe, Japan",34.645,135.105,school,神戸ファッション専門学校,34.7018914,135.200023
usp0006rew,"Kobe, Japan",34.645,135.105,hospital,新須磨病院,34.64581,135.130025
usp0006rew,"Kobe, Japan",34.645,135.105,hospital,石井病院,34.6471463,134.9998041
usp0006rew,"Kobe, Japan",34.645,135.105,school,明石ホワイトローズダンススクール,34.6472283,135.0019914
usp0006rew,"Kobe, Japan",34.645,135.105,school,みかみゆうこ バレエスタジオ,34.6557184,135.0050148
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6901305,135.0210839
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6820505,135.0710665
usp0006rew,"Kobe, Japan",34.645,135.105,school,アトリエKaTaKaTa,34.6540722,134.998572
usp0006rew,"Kobe, Japan",34.645,135.105,school,神戸愛犬美容専門学院 神戸校,34.6287961,135.0587121
usp0006rew,"Kobe, Japan",34.645,135.105,school,ファーストダンス,34.6337866,135.0547451
usp0006rew,"Kobe, Japan",34.645,135.105,school,ダイナミック イングリッシュ・ハウス,34.6883935,135.1791976
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7052802,135.1963869
usp0006rew,"Kobe, Japan",34.645,135.105,bus_stop,西神中央駅前,34.7185444,135.0167256
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6806711,135.1834586
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6843996,135.1862512
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6843776,135.1861798
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.68913,135.1943184
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6890248,135.1943115
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.689064,135.1943575
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6890681,135.1942381
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6890928,135.1936223
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6891761,135.193504
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6890275,135.1934936
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6891014,135.1933838
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.689122,135.1927396
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6880977,135.1926955
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6881033,135.1925215
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6880222,135.1926034
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6881867,135.1926146
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6881248,135.1918995
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6880671,135.1898385
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6881619,135.1909383
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.68813,135.1917531
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6881549,135.1911477
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6880864,135.1910406
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6882368,135.19105
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6880513,135.1918293
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.689478,135.1919044
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6882122,135.1918402
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6870112,135.1918245
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6869746,135.1926195
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.687016,135.1917076
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6870498,135.191056
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6870742,135.1917665
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6869614,135.1917591
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6869057,135.1925318
usp0006rew,"Kobe, Japan",34.645,135.105,bus_stop,高塚台2丁目,34.7338884,135.019946
usp0006rew,"Kobe, Japan",34.645,135.105,bus_stop,食品団地前,34.7301303,135.016469
usp0006rew,"Kobe, Japan",34.645,135.105,bus_stop,高塚台5丁目,34.7278779,135.0136248
usp0006rew,"Kobe, Japan",34.645,135.105,bus_stop,高塚高校前,34.7250449,135.0103859
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7348459,135.1133965
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7328911,135.1161363
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7328584,135.1163093
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7327889,135.1162917
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7324822,135.1175271
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.7326065,135.1188936
usp0006rew,"Kobe, Japan",34.645,135.105,stop,,34.7303796,135.1275029
usp0006rew,"Kobe, Japan",34.645,135.105,stop,,34.7303012,135.1275568
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6764582,135.178575
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6795454,135.1804794
usp0006rew,"Kobe, Japan",34.645,135.105,traffic_signals,神戸駅南,34.679895,135.1800947
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6855542,135.1986797
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6807149,135.2022562
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6721974,135.175529
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6719901,135.1756874
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6720391,135.1756452
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6720938,135.1756065
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.67251,135.1757121
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6724578,135.1756264
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6751372,135.1780656
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6752959,135.1775491
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6763337,135.1781051
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.676284,135.1783552
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6846322,135.184067
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6844303,135.184305
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6844464,135.1841419
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6855068,135.1858379
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6858518,135.1873708
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6613188,135.1576741
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6655371,135.1651579
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6662655,135.1666278
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6881426,135.2037329
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6876451,135.199651
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6577353,135.1520037
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6581262,135.1517741
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6553949,135.1464959
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6553562,135.1464447
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.641753,135.1074044
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6341134,135.0855181
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6289405,135.0405279
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6284655,135.0530908
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.628315,135.0537615
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6451336,135.012103
usp0006rew,"Kobe, Japan",34.645,135.105,bus_stop,太山寺,34.6967683,135.0644642
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6830036,135.1797821
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6828405,135.1799215
usp0006rew,"Kobe, Japan",34.645,135.105,traffic_signals,,34.6923313,135.1926809
usp0006rew,"Kobe, Japan",34.645,135.105,traffic_signals,,34.6924466,135.1926242
usp0006rew,"Kobe, Japan",34.645,135.105,motorway_junction,京橋PA(上り),34.6856943,135.196294
usp0006rew,"Kobe, Japan",34.645,135.105,traffic_signals,,34.656388,135.2125031
usp0006rew,"Kobe, Japan",34.645,135.105,bus_stop,西緑地,34.6363887,135.212124
usp0006rew,"Kobe, Japan",34.645,135.105,elevator,,34.5614574,135.0075276
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6959115,135.2142435
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6957141,135.2140161
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6955129,135.2137996
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6953128,135.2135803
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6951104,135.213357
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6949191,135.2131424
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6947444,135.2129225
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6947719,135.2125952
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6949208,135.2123713
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6951413,135.2121661
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6953558,135.2119716
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6955736,135.2117819
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6957842,135.2115633
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6959264,135.2113266
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6957786,135.2110791
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6956138,135.2108169
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6954495,135.2105635
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6952885,135.2102993
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6951248,135.2100371
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.694961,135.2097756
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6947962,135.2095134
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6946363,135.2092525
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6944698,135.208989
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6943061,135.2087268
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6941423,135.208468
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6939819,135.2082045
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6938275,135.2079604
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6935959,135.2076023
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6934879,135.207432
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6933247,135.2071658
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6931631,135.2069016
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6929955,135.2066394
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6928516,135.2063692
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.69277,135.2060748
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6925743,135.2058274
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6925275,135.2054431
usp0006rew,"Kobe, Japan",34.645,135.105,street_lamp,,34.6928307,135.2053922
usp0006rew,"Kobe, Japan",34.645,135.105,traffic_signals,,34.6983605,135.213669
usp0006rew,"Kobe, Japan",34.645,135.105,traffic_signals,,34.6982637,135.2137306
usp0006rew,"Kobe, Japan",34.645,135.105,traffic_signals,,34.6956837,135.2086637
usp0006rew,"Kobe, Japan",34.645,135.105,traffic_signals,,34.6957603,135.2085914
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6969194,135.2132975
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6969071,135.2132648
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6967041,135.2127624
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6970009,135.21319
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6985368,135.2136746
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6984989,135.21358
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6976264,135.2115372
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6967144,135.2099384
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6958805,135.2084825
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6958268,135.2083912
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6956148,135.2083576
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6955342,135.2084282
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6945576,135.2067901
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6944827,135.2068753
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6974367,135.2114095
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6973493,135.211472
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6976114,135.2117961
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6975195,135.2118519
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6973422,135.2117431
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6983088,135.2135391
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6982112,135.213596
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6984539,135.2139058
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6983557,135.2139651
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6981674,135.2137915
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.698205,135.2138874
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6965483,135.2098443
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6964663,135.209918
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.692615,135.2045121
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6925044,135.2045779
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6970695,135.2118981
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6971709,135.2113182
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6961661,135.2135295
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6960702,135.2133823
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6962579,135.2121836
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6968721,135.2115332
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6969873,135.2119017
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6962632,135.2136651
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6973231,135.2141651
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6971324,135.2135133
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6971522,135.2135623
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6972351,135.211933
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6968055,135.2126868
usp0006rew,"Kobe, Japan",34.645,135.105,crossing,,34.6974862,135.2142263
usp0006rew,"Kobe, Japan",34.645,135.105,elevator,,34.6813419,135.0783713
